startLocation,stopLocation,firstTimestampUTC,bookingStartTimestampUTC,bookingStopTimestampUTC,bookingType,model,idleDuration
"[45.50246722222222,9.157405,null],""[45.44789055555555,9.209469166666667,null]"",2018-07-10 07:02:37.237,2018-07-10 12:52:29.355,2018-07-10 13:30:14.124,CLASSIC,MODEL_I3,null"
"[45.46990638888889,9.134123333333333,null],""[45.47494388888889,9.126233333333333,null]"",2018-07-10 06:58:38.582,2018-07-10 07:00:27.547,2018-07-10 07:05:05.514,FASTLANE,MODEL_I3,24698971"
"[45.447851944444444,9.165103055555555,null],""[45.44081583333333,9.140980277777778,null]"",2018-07-10 06:49:40.108,2018-07-10 06:55:55.892,2018-07-10 07:05:28.022,FASTLANE,MODEL_I3,null"
"[45.471317222222225,9.234375833333333,null],""[45.486779444444444,9.135167222222222,null]"",2018-07-10 06:04:28.863,2018-07-10 06:05:07.684,2018-07-10 06:33:13.437,FASTLANE,MODEL_I3,18138806"
"[45.47576472222222,9.187287777777778,null],""[45.50246694444444,9.157406388888889,null]"",2018-07-10 06:03:53.889,2018-07-10 06:04:14.097,2018-07-10 07:02:32.518,FASTLANE,MODEL_I3,20996837"
"[45.48595888888889,9.156113611111111,null],""[45.47396527777778,9.208482222222223,null]"",2018-07-10 05:18:37.438,2018-07-10 05:35:50.411,2018-07-10 06:02:17.967,FASTLANE,MODEL_I3,7402883"
"[45.47913388888889,9.188566666666667,null],""[45.447851666666665,9.165103055555555,null]"",2018-07-10 05:06:48.854,2018-07-10 05:07:07.417,2018-07-10 05:36:46.374,FASTLANE,MODEL_I3,4749518"
"[45.48699944444444,9.229895,null],""[45.4713175,9.234375833333333,null]"",2018-07-10 04:46:23.138,2018-07-10 04:47:59.081,2018-07-10 04:54:00.631,FASTLANE,MODEL_I3,4267053"
"[45.48078972222222,9.189678055555556,null],""[45.475765,9.187288055555555,null]"",2018-07-10 04:24:13.907,2018-07-10 04:29:57.465,2018-07-10 05:30:04.125,FASTLANE,MODEL_I3,2049972"
"[45.450647777777775,9.19043361111111,null],""[45.44117083333333,9.163440833333333,null]"",2018-07-10 03:40:34.453,2018-07-10 03:50:33.091,2018-07-10 04:02:59.502,FASTLANE,MODEL_I3,null"
"[45.469953333333336,9.149254444444445,null],""[45.47913444444445,9.188566944444444,null]"",2018-07-10 03:06:31.952,2018-07-10 03:11:53.912,2018-07-10 03:26:06.195,FASTLANE,MODEL_I3,6061222"
"[45.47174166666667,9.2323925,null],""[45.48078972222222,9.18967861111111,null]"",2018-07-10 01:10:02.359,2018-07-10 01:10:02.359,2018-07-10 01:18:41.186,CLASSIC,MODEL_I3,11476279"
"[45.45478361111111,9.169205555555555,null],""[45.48595888888889,9.156113611111111,null]"",2018-07-09 22:32:07.572,2018-07-09 22:42:55.601,2018-07-09 22:53:38.128,FASTLANE,MODEL_I3,24132283"
"[45.4776525,9.184934444444444,null],""[45.45478361111111,9.169205277777777,null]"",2018-07-09 21:36:56.108,2018-07-09 21:43:11.265,2018-07-09 21:52:17.156,FASTLANE,MODEL_I3,3038445"
"[45.474625833333334,9.191549722222222,null],""[45.46995277777778,9.149255,null]"",2018-07-09 21:36:38.634,2018-07-09 21:50:31.127,2018-07-09 21:57:46.082,FASTLANE,MODEL_I3,18847830"
"[45.46514277777778,9.151789444444445,null],""[45.47474027777778,9.191569444444445,null]"",2018-07-09 20:43:02.539,2018-07-09 20:46:09.13,2018-07-09 21:05:56.736,FASTLANE,MODEL_I3,2674391"
"[45.48591305555556,9.212542777777777,null],""[45.477652222222225,9.184934722222222,null]"",2018-07-09 20:42:18.143,2018-07-09 20:49:46.418,2018-07-09 21:03:51.583,FASTLANE,MODEL_I3,2359682"
"[45.489889444444444,9.166605555555556,null],""[45.4989275,9.129551388888888,null]"",2018-07-09 20:29:03.419,2018-07-09 20:41:08.83,2018-07-09 21:17:08.359,FASTLANE,MODEL_I3,40499646"
"[45.449953055555554,9.190977222222223,null],""[45.450654166666666,9.190433055555555,null]"",2018-07-09 20:18:18.872,2018-07-09 20:19:50.181,2018-07-09 20:36:21.371,FASTLANE,MODEL_I3,576265"
"[45.48041055555556,9.166936111111111,null],""[45.485913333333336,9.212542222222222,null]"",2018-07-09 19:37:36.725,2018-07-09 19:38:39.545,2018-07-09 19:52:28.952,FASTLANE,MODEL_I3,3437466"
"[45.51199888888889,9.20566111111111,null],""[45.47710194444444,9.198516944444444,null]"",2018-07-09 19:33:41.775,2018-07-10 10:47:14.382,2018-07-10 11:22:00.974,CLASSIC,MODEL_I3,11886843"
"[45.494634166666664,9.184761944444444,null],""[45.51199916666667,9.205660555555555,null]"",2018-07-09 19:17:12.063,2018-07-09 19:17:12.063,2018-07-09 19:33:35.746,FASTLANE,MODEL_I3,54818636"
"[45.460683055555556,9.221890277777778,null],""[45.461351111111114,9.245660833333334,null]"",2018-07-09 19:14:25.926,2018-07-09 19:20:13.498,2018-07-09 19:32:31.038,FASTLANE,MODEL_I3,61832113"
"[45.48051666666667,9.163281666666666,null],""[45.46990611111111,9.134123055555555,null]"",2018-07-09 18:58:35.627,2018-07-09 19:02:26.736,2018-07-09 19:15:23.504,FASTLANE,MODEL_I3,42304043"
"[45.44995194444444,9.19095361111111,null],""[45.449953055555554,9.190975833333333,null]"",2018-07-09 18:43:08.491,2018-07-09 18:44:46.147,2018-07-09 18:51:27.126,FASTLANE,MODEL_I3,5303055"
"[45.48644222222222,9.150953333333334,null],""[45.494634166666664,9.184761944444444,null]"",2018-07-09 18:37:56.86,2018-07-09 18:44:27.065,2018-07-09 18:59:52.253,FASTLANE,MODEL_I3,1039810"
"[45.451658888888886,9.162346666666666,null],""[45.48988972222222,9.166605277777778,null]"",2018-07-09 18:32:03.977,2018-07-09 18:32:15.931,2018-07-09 19:30:29.985,FASTLANE,MODEL_I3,4238845"
"[45.46673361111111,9.224241388888888,null],""[45.48699916666666,9.229895,null]"",2018-07-09 17:58:02.382,2018-07-09 18:03:07.093,2018-07-09 18:16:15.851,FASTLANE,MODEL_I3,37903230"
"[45.465698055555556,9.169651388888889,null],""[45.46068277777778,9.22189,null]"",2018-07-09 17:52:22.05,2018-07-09 17:57:37.707,2018-07-09 18:20:11.988,FASTLANE,MODEL_I3,3601510"
"[45.470128333333335,9.18273361111111,null],""[45.44995194444444,9.190951111111112,null]"",2018-07-09 17:50:00.25,2018-07-09 17:55:48.461,2018-07-09 18:12:56.096,FASTLANE,MODEL_I3,1910051"
"[45.487813055555556,9.208293055555556,null],""[45.46514305555556,9.151789722222222,null]"",2018-07-09 17:40:16.12,2018-07-09 17:48:11.004,2018-07-09 18:22:10.456,FASTLANE,MODEL_I3,8638674"
"[45.487205555555555,9.187037222222223,null],""[45.43900416666666,9.19568,null]"",2018-07-09 17:30:23.348,2018-07-09 17:43:13.189,2018-07-09 18:11:06.595,FASTLANE,MODEL_I3,62416848"
"[45.49440388888889,9.15857638888889,null],""[45.48041027777778,9.166936388888889,null]"",2018-07-09 17:27:59.339,2018-07-09 17:40:48.235,2018-07-09 17:54:23.754,FASTLANE,MODEL_I3,6255791"
"[45.47208944444444,9.216576666666667,null],""[45.471742222222225,9.2323925,null]"",2018-07-09 17:15:53.491,2018-07-09 17:18:54.257,2018-07-09 17:25:04.378,FASTLANE,MODEL_I3,27897981"
"[45.48347638888889,9.170353888888888,null],""[45.451656388888885,9.162338055555555,null]"",2018-07-09 16:58:36.638,2018-07-09 17:03:17.268,2018-07-09 17:25:08.262,FASTLANE,MODEL_I3,4027669"
"[45.47958777777778,9.233040555555556,null],""[45.470128333333335,9.18273361111111,null]"",2018-07-09 16:50:04.332,2018-07-09 16:59:44.985,2018-07-09 17:33:15.233,FASTLANE,MODEL_I3,1353228"
"[45.47459861111111,9.211551944444444,null],""[45.487206111111114,9.1870375,null]"",2018-07-09 16:42:22.618,2018-07-09 16:45:48.385,2018-07-09 16:56:24.742,FASTLANE,MODEL_I3,2808447"
"[45.4879125,9.140317222222222,null],""[45.49442361111111,9.158607222222223,null]"",2018-07-09 16:32:56.69,2018-07-09 16:33:37.526,2018-07-09 16:40:35.27,FASTLANE,MODEL_I3,3612965"
"[45.45905527777778,9.19248638888889,null],""[45.47208944444444,9.216576388888889,null]"",2018-07-09 16:32:47.978,2018-07-09 16:39:57.701,2018-07-09 16:54:32.756,FASTLANE,MODEL_I3,1461501"
"[45.48592111111111,9.240683888888888,null],""[45.487808888888885,9.20828888888889,null]"",2018-07-09 16:23:47.65,2018-07-09 16:45:52.79,2018-07-09 16:59:53.681,FASTLANE,MODEL_I3,2897323"
"[45.48710861111111,9.241396388888889,null],""[45.46673361111111,9.224238055555556,null]"",2018-07-09 16:23:21.095,2018-07-09 16:31:43.314,2018-07-09 16:42:26.888,FASTLANE,MODEL_I3,4840205"
"[45.44791166666667,9.2094475,null],""[45.44275,9.194789444444444,null]"",2018-07-09 16:21:57.966,2018-07-09 16:34:13.437,2018-07-09 16:41:44.916,FASTLANE,MODEL_I3,53397590"
"[45.45854138888889,9.167340833333334,null],""[45.48051611111111,9.163280833333333,null]"",2018-07-09 16:19:51.948,2018-07-09 16:29:43.572,2018-07-09 16:48:14.272,FASTLANE,MODEL_I3,8052464"
"[45.48014944444444,9.197916944444444,null],""[45.465698055555556,9.169651944444444,null]"",2018-07-09 16:12:59.526,2018-07-09 16:28:44.075,2018-07-09 16:52:39.261,FASTLANE,MODEL_I3,3898446"
"[45.48763916666667,9.188905277777778,null],""[45.487745277777776,9.140113888888889,null]"",2018-07-09 15:56:25.622,2018-07-09 16:02:00.103,2018-07-09 16:13:47.781,FASTLANE,MODEL_I3,null"
"[45.47586916666667,9.166945,null],""[45.45854083333333,9.167341666666667,null]"",2018-07-09 15:48:48.638,2018-07-09 15:49:29.359,2018-07-09 16:03:08.828,FASTLANE,MODEL_I3,1594744"
"[45.47183111111111,9.173617777777778,null],""[45.48014944444444,9.197916944444444,null]"",2018-07-09 15:48:47.081,2018-07-09 15:50:03.369,2018-07-09 16:09:28.621,FASTLANE,MODEL_I3,1155454"
"[45.490385,9.165454444444444,null],""[45.48347694444445,9.170355,null]"",2018-07-09 15:37:34.193,2018-07-09 15:44:58.631,2018-07-09 16:00:24.007,FASTLANE,MODEL_I3,3773261"
